a,b,c,true_class,predicted_class
-4.69376,-4.05892,-2.81159,1.0,1.0
0.03559,3.47532,3.61967,1.0,1.0
1.16202,4.28176,0.00062,1.0,1.0
3.89036,-0.45935,-2.22775,1.0,1.0
4.16413,-1.12065,0.03404,1.0,1.0
-1.71139,1.62838,4.95031,0.0,0.0
-4.74486,3.99848,-4.96074,0.0,0.0
-1.35772,-3.31393,2.57342,0.0,0.0
-4.49389,0.53485,-2.05074,1.0,1.0
-3.6633,2.71818,-2.82583,1.0,1.0
-2.76325,-2.24923,0.86767,1.0,1.0
1.59666,-4.82397,-2.5813,1.0,1.0
-0.69029,-1.68023,3.84171,1.0,1.0
2.87709,1.2589,-1.61958,1.0,1.0
2.00672,3.43638,0.9483,0.0,0.0
2.84461,2.49105,0.71737,1.0,1.0
-1.87817,2.45782,-2.93204,1.0,1.0
2.79488,3.04547,3.22145,1.0,1.0
-0.27084,-3.07519,-4.00276,0.0,0.0
2.43361,3.86261,1.50838,1.0,1.0
-3.5584,4.34896,4.89102,0.0,0.0
-0.66621,0.94825,2.77229,1.0,1.0
2.3639,4.67787,-3.85117,1.0,1.0
0.80725,1.91931,3.90098,0.0,0.0
3.7411,4.78,0.12078,0.0,0.0
3.30761,-0.72718,-0.77686,1.0,1.0
-2.46652,3.18237,4.85815,1.0,1.0
-2.43658,-4.43868,3.15542,1.0,1.0
1.2023,4.59699,-2.47761,1.0,1.0
-4.28972,-0.07558,-4.14534,1.0,1.0
-2.3821,-3.74022,-2.75868,0.0,0.0
-3.93855,4.53906,-2.21437,1.0,1.0
-0.56102,3.98612,1.77322,1.0,1.0
1.18037,2.05563,3.28822,1.0,1.0
3.77669,1.4264,3.90007,0.0,0.0
0.35398,-2.22709,3.80077,0.0,0.0
0.41473,4.06138,-4.59832,0.0,0.0
-1.02484,4.47805,-2.5035,1.0,1.0
4.41536,4.53902,3.82142,0.0,0.0
0.63668,1.46939,3.69617,0.0,0.0
2.75897,1.30094,4.82259,0.0,0.0
1.85677,4.75482,-4.42612,0.0,0.0
-3.6104,-0.48541,-1.15121,1.0,1.0
2.82735,-3.39386,4.76095,1.0,1.0
-1.84934,-0.71076,-2.25255,1.0,1.0
0.79364,-4.41371,-3.50322,0.0,0.0
2.45798,-3.13499,-2.64486,0.0,0.0
2.92982,-4.06699,-0.62526,1.0,1.0
-4.76937,-1.53193,1.98981,0.0,0.0
-4.09897,3.88335,4.09499,1.0,1.0
-3.9501,4.90732,-2.0247,0.0,0.0
-4.15898,-4.94933,-0.91477,0.0,0.0
1.2981,-1.67821,3.36717,0.0,0.0
2.16606,-1.49838,2.3431,1.0,1.0
4.40488,-4.06904,-1.93896,0.0,0.0
-0.36674,-0.0201,0.42196,1.0,0.0
-1.99373,1.6726,1.45085,1.0,1.0
0.77822,-3.86238,-0.23032,0.0,0.0
-1.43773,-0.08962,4.21866,0.0,0.0
-0.19469,-4.86019,-0.61163,1.0,1.0
3.20648,2.80061,0.1339,0.0,0.0
-2.50231,-0.34911,0.63702,1.0,1.0
4.99871,1.44178,1.94265,1.0,1.0
-0.08546,-1.4551,3.12953,0.0,0.0
-0.05068,4.9469,-0.42879,0.0,0.0
-4.32,1.82578,-4.53359,0.0,0.0
-2.49498,-1.46262,2.39484,0.0,0.0
-0.05764,-4.71354,1.1685,0.0,0.0
-0.88564,4.21835,-0.00438,1.0,1.0
2.08975,-2.81132,2.60974,1.0,1.0
2.20955,4.04082,-4.66178,1.0,1.0
-0.52499,1.79155,-4.04836,1.0,1.0
-0.89396,4.42147,-0.64066,0.0,0.0
4.85405,-4.43161,2.1783,0.0,0.0
0.81016,0.0054,4.70847,0.0,0.0
-3.7035,3.95999,1.9124,0.0,0.0
-2.41004,4.01669,-0.70705,0.0,0.0
3.14227,-1.11163,3.50931,0.0,0.0
1.36629,-3.58953,1.49663,1.0,1.0
-3.08655,-0.88077,-3.29704,1.0,1.0
-4.77984,-2.88113,0.36372,0.0,0.0
-0.18439,0.01497,-2.52313,1.0,1.0
1.85161,2.04263,-1.42032,1.0,1.0
3.8117,1.44023,2.13039,0.0,0.0
-2.2266,-4.99388,3.65376,0.0,0.0
3.22424,-3.76808,-1.25895,1.0,1.0
1.61339,1.52111,3.6035,1.0,1.0
-3.59732,-0.7006,-4.02776,1.0,1.0
-1.10405,-4.84893,3.98273,0.0,0.0
0.27044,3.49802,-4.40095,0.0,0.0
-2.72542,-2.4062,-1.13309,0.0,0.0
3.02866,-1.13442,-2.95346,1.0,1.0
-4.3501,-4.20508,2.60047,0.0,0.0
-0.55197,2.26181,1.82287,0.0,1.0
-3.64638,-3.57112,2.55342,1.0,1.0
2.21268,-1.21969,-4.22578,0.0,0.0
-4.87902,-2.11843,-4.90778,0.0,0.0
-2.69927,-0.80499,-3.78584,1.0,1.0
-3.95722,3.96437,0.8547,0.0,0.0
4.34456,-1.54174,1.77145,0.0,0.0
-2.95308,1.1834,-3.70414,0.0,0.0
-4.97919,4.31532,0.54894,1.0,1.0
4.26941,-1.66168,-1.72214,0.0,0.0
-0.99345,2.06041,0.65809,0.0,0.0
4.25355,-4.74559,2.08196,1.0,1.0
-1.69672,-3.19766,0.10396,0.0,0.0
0.05064,-3.62989,-2.98104,0.0,0.0
-0.91835,-0.91189,-1.82442,1.0,1.0
-3.51455,-4.95626,4.70235,0.0,0.0
4.43499,-0.1635,4.95052,0.0,0.0
1.73654,-4.31142,-3.82282,1.0,1.0
4.16111,1.30052,3.43184,1.0,1.0
3.9827,-0.52058,-4.51474,1.0,1.0
-3.1172,-4.33428,-3.1126,0.0,0.0
-0.89467,-3.81803,-3.33267,0.0,0.0
-0.54178,-1.59829,-0.32342,1.0,1.0
-0.70828,1.44478,4.3719,0.0,0.0
-3.92136,-4.0074,3.52806,0.0,0.0
0.06397,2.66405,-2.84578,1.0,1.0
3.28863,4.23847,1.35483,0.0,0.0
-3.94121,3.95295,2.92488,1.0,1.0
2.50878,-4.63272,2.98963,0.0,0.0
-3.62049,-2.77614,0.77135,0.0,0.0
-2.35019,1.61348,1.0807,1.0,1.0
-3.9185,1.56015,4.23955,0.0,0.0
-3.3889,0.97062,-1.58135,1.0,1.0
-0.40388,-2.13,-1.45869,0.0,0.0
-4.71088,4.81552,1.248,0.0,0.0
0.00706,-1.16285,0.39375,0.0,0.0
-1.19894,-1.40092,-0.36053,0.0,0.0
-2.24017,-3.1995,0.56606,1.0,1.0
3.42765,-3.47172,-4.67266,1.0,1.0
-2.53188,4.79721,3.28758,1.0,1.0
0.95866,4.29249,-0.54721,1.0,1.0
4.83281,-2.03698,-2.59694,1.0,1.0
1.38048,-1.21846,1.26366,0.0,0.0
-1.95004,1.17918,-2.24254,0.0,0.0
-4.49028,4.12136,3.83205,1.0,1.0
4.70798,2.16527,1.82721,0.0,0.0
0.59003,-3.74058,-3.10765,0.0,0.0
-2.1053,3.90156,-3.2703,1.0,1.0
4.22873,0.22786,2.1557,0.0,0.0
-3.89756,-2.30966,4.58519,0.0,0.0
-2.3385,-2.03478,-3.02403,0.0,0.0
-3.70926,-2.66742,1.42327,1.0,1.0
-0.44632,0.53756,-3.77635,0.0,0.0
3.02116,2.84095,-4.7841,1.0,1.0
-1.16485,-4.31229,2.92106,0.0,0.0
2.3727,4.01988,-2.63596,1.0,1.0
-0.43704,-3.15512,-1.28765,0.0,0.0
0.22243,-4.46669,2.1487,1.0,1.0
0.43293,3.28959,-2.28219,0.0,0.0
4.03321,4.98694,4.19298,1.0,1.0
2.77892,3.12369,0.73744,1.0,1.0
-3.09846,1.77041,2.12753,0.0,0.0
4.85385,0.41301,-2.28631,0.0,0.0
1.83673,4.79376,-3.22786,1.0,1.0
-1.74002,0.41881,-3.29785,1.0,1.0
-4.77779,-1.63017,3.65371,0.0,0.0
-4.56532,-0.71071,2.62201,0.0,0.0
4.53183,4.85475,-0.78031,0.0,0.0
4.50384,-4.64581,2.45917,0.0,0.0
1.42746,-2.50478,0.07319,0.0,0.0
-3.70446,3.71597,-1.42102,1.0,1.0
1.26044,-3.41224,-2.93835,0.0,0.0
4.91956,2.53086,4.61972,0.0,0.0
-2.04149,-3.35437,0.03068,1.0,1.0
-0.05332,-3.25053,2.3322,1.0,1.0
-1.38222,-3.13635,-1.68017,0.0,0.0
0.63659,2.26471,-0.18109,0.0,0.0
0.25595,-3.61054,4.14691,0.0,0.0
4.28724,1.83427,-4.82369,0.0,0.0
0.37074,1.29219,4.94654,0.0,0.0
4.96067,3.57611,-4.36169,0.0,0.0
4.53276,1.12661,3.00887,0.0,0.0
-0.92807,-1.80331,-0.36756,1.0,1.0
-3.53125,-1.42934,3.57617,0.0,0.0
-4.6205,-3.49122,-3.74884,0.0,0.0
-0.96924,4.96987,-3.26642,1.0,1.0
-3.54517,4.15056,3.82051,1.0,1.0
-4.6776,2.51706,1.55466,0.0,0.0
2.67741,-0.05498,4.91379,0.0,0.0
-4.56153,-2.65628,-1.03454,1.0,1.0
-0.50222,4.21367,0.60004,0.0,0.0
-4.54889,-0.92137,-0.8351,1.0,1.0
4.65491,0.99197,1.35651,1.0,1.0
2.13253,2.70039,1.35051,0.0,0.0
-2.62806,3.74046,2.3212,1.0,1.0
2.4187,4.96557,3.02527,1.0,1.0
3.29151,4.51406,-3.48866,1.0,1.0
-0.02273,0.80567,-1.70724,0.0,0.0
3.39403,2.6242,2.20883,1.0,1.0
4.97149,-2.40619,2.35457,1.0,1.0
0.51404,-1.87011,-3.39413,1.0,1.0
3.95884,0.95455,3.24934,1.0,1.0
0.45345,-2.80023,-1.62451,0.0,0.0
-1.18461,4.72935,-4.94367,0.0,0.0
4.85666,4.80462,4.96151,0.0,0.0
-0.23412,4.63809,-1.04401,0.0,0.0
-4.73706,-2.75653,4.45296,0.0,0.0
-4.86235,0.45994,-4.24398,0.0,0.0
-2.13603,-4.11907,3.59529,0.0,0.0
0.91071,4.02106,1.88353,1.0,1.0
4.71029,0.09878,1.38711,1.0,1.0
0.76309,-0.1574,3.45959,1.0,1.0
1.44525,3.01312,2.86364,0.0,0.0
-3.08955,1.50164,-3.00352,0.0,0.0
0.8332,1.77435,4.97235,0.0,0.0
-4.69458,-4.08758,-4.22973,1.0,1.0
-1.01639,3.21588,3.44056,1.0,1.0
2.3698,3.96878,-1.7714,0.0,0.0
-4.11845,-4.41847,3.52133,1.0,1.0
2.30436,1.98615,-1.60324,1.0,1.0
-1.20095,4.58114,-4.36195,1.0,1.0
2.73732,-1.90367,-4.60945,0.0,0.0
2.4257,-1.69088,2.22148,1.0,1.0
2.07654,0.34787,2.77373,1.0,1.0
0.81038,-2.13363,2.34115,0.0,0.0
0.8914,-4.87273,4.01644,0.0,0.0
0.45644,3.68627,3.82737,0.0,0.0
-0.55033,0.0766,-0.84246,0.0,0.0
-0.50563,3.95147,2.88144,0.0,0.0
-3.73474,1.10308,4.95907,0.0,0.0
0.95551,2.85872,2.69061,0.0,0.0
-1.49682,-1.28151,2.24076,0.0,0.0
-0.00016,0.70571,2.12906,0.0,1.0
2.77575,-2.28483,-3.53206,1.0,1.0
-2.08205,0.07538,-1.57859,1.0,1.0
0.68363,-4.46534,0.0975,0.0,0.0
-1.32015,0.34667,-0.77467,0.0,0.0
-2.15774,4.04108,-3.15235,1.0,1.0
1.81366,4.24645,0.3867,1.0,1.0
3.76408,-3.75149,-0.06211,0.0,0.0
-0.42975,-4.91881,-0.56743,1.0,1.0
-1.3097,1.69799,4.3833,0.0,0.0
-4.14209,-1.72524,-0.55935,1.0,1.0
-0.44815,2.7481,-0.56604,1.0,1.0
-4.72839,2.10104,3.8483,0.0,0.0
0.13905,0.81109,-3.37064,1.0,1.0
-2.79354,-2.6483,-0.69258,0.0,0.0
4.28145,0.21785,-3.07902,1.0,1.0
-2.33912,-1.15985,1.23259,0.0,0.0
-0.59967,-1.07555,0.64729,1.0,1.0
-2.58165,-4.21097,-4.75586,0.0,0.0
-2.48741,-4.08408,-1.63659,1.0,1.0
2.72934,2.16294,1.10928,1.0,1.0
3.525,-2.17932,3.85054,0.0,0.0
-1.00761,-0.99107,-0.94648,0.0,0.0
-4.01906,4.7549,-3.61493,0.0,0.0
-1.59114,-1.807,-4.25321,1.0,1.0
-3.4774,-4.55142,-2.07596,1.0,1.0
3.66657,-1.60558,-3.76308,0.0,0.0
1.45694,4.96601,-2.67676,1.0,1.0
-2.20429,4.71847,-3.21224,0.0,0.0
0.11214,-2.60348,4.32352,0.0,0.0
4.81521,3.14698,-1.85216,0.0,0.0
-0.96513,-2.57694,3.90758,1.0,1.0
4.14558,-0.81129,1.56533,1.0,1.0
-3.34447,-0.65064,1.31499,1.0,1.0
-1.14597,-1.424,-4.99001,0.0,0.0
3.04293,3.89338,4.69464,1.0,1.0
2.19271,0.48792,-2.30715,0.0,0.0
4.99299,0.89753,1.81154,0.0,0.0
1.82406,3.45252,-4.90327,0.0,0.0
-2.79753,1.65534,3.95146,0.0,0.0
1.85339,-0.86509,-1.38445,1.0,1.0
2.37948,2.41238,1.07058,0.0,0.0
-2.08533,4.25155,0.5188,1.0,1.0
2.90492,-2.85692,-1.55959,0.0,0.0
3.7458,-4.49893,0.12315,0.0,0.0
-0.18295,2.5123,-2.18106,0.0,0.0
-2.80933,4.26133,0.7171,0.0,0.0
-3.9531,-3.06964,4.98826,1.0,1.0
-3.04391,1.10476,-0.79872,0.0,0.0
3.85599,2.55169,0.96951,1.0,1.0
-4.89261,3.79795,-0.55333,0.0,0.0
4.31578,-0.04461,1.94224,0.0,0.0
-4.30707,2.45152,-1.62004,0.0,0.0
-1.48641,-3.81344,-3.53143,1.0,1.0
-3.14241,-1.71794,3.9197,0.0,0.0
-1.3174,2.24363,-4.17252,1.0,1.0
0.91099,-0.18109,4.77958,0.0,0.0
3.46208,-0.4517,2.75143,0.0,0.0
-3.06961,0.62336,-4.25381,1.0,1.0
-1.51911,-2.74138,2.1891,0.0,0.0
-0.09909,2.5107,0.15295,0.0,0.0
-4.13516,2.35368,3.33229,1.0,1.0
4.03531,0.71992,2.53585,0.0,0.0
2.52044,-3.4425,-3.35779,1.0,1.0
-4.29114,-1.80086,-0.26491,0.0,0.0
4.97898,-0.69007,2.26243,0.0,0.0
1.93397,-2.95518,-4.41493,0.0,0.0
0.46007,2.00306,4.98252,1.0,1.0
-1.41389,3.96365,-1.18068,1.0,1.0
1.89412,0.98253,-4.47021,1.0,1.0
-4.21612,-4.79236,-1.29166,1.0,1.0
2.45801,-3.27245,1.05853,0.0,0.0
-2.11172,2.96993,2.98396,0.0,0.0
2.75415,0.24834,-2.15433,0.0,0.0
3.09444,-3.13899,-2.1024,1.0,1.0
-3.16052,1.7421,1.86236,1.0,1.0
1.5251,-0.84399,-3.99829,0.0,0.0
4.1117,0.07731,-0.93028,0.0,0.0
0.88825,-3.0721,-3.67451,1.0,1.0
-0.94475,-2.72779,-2.5571,1.0,1.0
3.92511,0.30759,-0.16531,1.0,1.0
1.8948,4.51548,-3.87801,0.0,0.0
3.33535,0.84019,-3.53835,1.0,1.0
-2.02851,-0.17639,1.91177,1.0,1.0
-2.57393,0.34879,1.84672,0.0,0.0
-0.51259,3.63026,3.69459,1.0,1.0
-0.29309,4.72926,-4.24415,0.0,0.0
-4.96638,-1.19332,1.01097,0.0,0.0
1.292,-0.23554,-3.75117,1.0,1.0
-3.29502,3.52148,3.67911,1.0,1.0
1.73899,1.64218,0.97682,0.0,1.0
-2.97074,-0.71749,1.95895,0.0,0.0
0.37252,-4.8142,4.53557,1.0,1.0
3.44816,-2.39455,1.16459,0.0,0.0
4.23239,-4.03989,0.03029,0.0,0.0
-0.43757,-0.89795,3.35589,0.0,0.0
-1.19354,-4.36337,-4.34162,1.0,1.0
-4.57255,-0.90855,2.18406,0.0,0.0
-2.96278,1.46469,1.87088,1.0,1.0
-2.44798,1.00558,1.84868,0.0,0.0
-0.33386,-1.63283,1.19152,1.0,1.0
4.77847,-0.73159,-1.08265,1.0,1.0
-0.35733,-4.23782,0.53163,1.0,1.0
-1.71303,-3.78578,-0.33743,0.0,0.0
-4.96616,-0.98215,-3.94265,0.0,0.0
-4.75707,3.24475,4.16249,1.0,1.0
-2.92325,0.39298,-2.22042,1.0,1.0
-0.06423,-0.63369,-2.30949,0.0,0.0
2.00394,-3.73509,-4.46927,0.0,0.0
2.67675,1.6593,-0.01474,0.0,0.0
-0.3221,-0.02589,-0.62976,0.0,0.0
-1.07108,-0.00309,0.28515,0.0,0.0
1.91902,2.11207,-1.22371,1.0,1.0
-0.86459,-1.26303,0.36536,0.0,0.0
-0.46646,3.89596,1.96361,0.0,0.0
3.98656,2.09137,4.70992,1.0,1.0
1.35737,4.6355,-3.4183,0.0,0.0
-4.47522,0.79125,4.83493,1.0,1.0
-0.82395,-2.87957,0.21541,0.0,0.0
1.48799,-1.84821,2.14769,1.0,1.0
4.75115,3.96963,-2.08415,0.0,0.0
-1.73276,-1.28459,-1.05447,1.0,1.0
-3.99681,2.61963,-1.34661,0.0,0.0
3.7982,4.26941,-4.75569,0.0,0.0
4.88503,2.10023,0.20392,0.0,0.0
-1.10472,0.18518,-1.75375,0.0,0.0
1.22688,-4.0702,1.21123,0.0,0.0
-2.24655,-4.82365,0.52706,1.0,1.0
0.78448,-0.73431,-4.27714,0.0,0.0
3.93343,1.11431,-3.84287,1.0,1.0
0.10931,-0.02746,-4.39598,0.0,0.0
1.0686,3.08326,2.49008,1.0,1.0
-2.97031,3.62293,-1.57458,1.0,1.0
4.46508,-4.28252,-0.13791,1.0,1.0
0.97124,-2.5235,2.7138,0.0,0.0
1.26896,-4.81891,1.08369,0.0,0.0
-0.08522,-3.03971,4.95748,0.0,0.0
3.97162,-2.07492,0.41071,1.0,1.0
-1.83498,2.75496,4.30331,1.0,1.0
-1.41171,3.05584,-0.01592,1.0,1.0
-1.03421,4.38422,0.10405,0.0,0.0
-0.32589,1.72434,-2.38766,1.0,1.0
-1.75207,4.32046,1.7853,1.0,1.0
3.26637,-2.28888,0.4379,0.0,0.0
4.71396,-1.81296,-3.39524,0.0,0.0
0.10886,-1.12179,-3.40423,1.0,1.0
3.88551,4.90724,0.68582,0.0,0.0
2.74677,3.59038,2.00982,1.0,1.0
-4.55844,-3.42366,-4.29011,1.0,1.0
-4.9012,-1.94004,-1.07644,1.0,1.0
-2.5897,-4.35395,0.29863,1.0,1.0
-2.26681,2.96037,-4.91947,1.0,1.0
3.42527,4.54754,2.16135,0.0,0.0
2.33644,4.33562,-2.90929,0.0,0.0
4.94566,2.73481,2.26571,1.0,1.0
-1.38909,0.45777,1.53918,1.0,0.0
1.20343,2.04985,-4.17618,1.0,1.0
-1.44352,-0.66,-2.39371,0.0,0.0
-3.27373,-3.61073,-1.33617,0.0,0.0
-0.06558,-4.37024,4.46458,0.0,0.0
2.65243,2.30852,-3.27139,0.0,0.0
1.03801,0.29725,4.82469,1.0,1.0
2.47672,0.75762,3.50813,1.0,1.0
-3.44906,-4.84783,1.90233,0.0,0.0
-4.01689,-3.84566,2.44681,1.0,1.0
-2.29465,1.28631,4.17407,1.0,1.0
-1.83525,-2.82856,-3.93437,1.0,1.0
-3.69538,-4.37777,-4.12358,1.0,1.0
-0.67995,-1.79135,2.06561,0.0,0.0
3.70242,2.84773,0.30637,1.0,1.0
-3.97558,2.09767,-1.37171,0.0,0.0
-4.1435,3.42466,-1.61783,1.0,1.0
-2.81751,3.71452,4.02134,1.0,1.0
-1.61029,-1.45199,0.79629,1.0,1.0
2.33441,-4.36851,0.93344,1.0,1.0
4.5282,-2.37906,4.08827,1.0,1.0
4.50168,-2.30846,2.54202,0.0,0.0
-2.61225,2.37611,2.9742,0.0,0.0
-2.52794,2.1587,3.12105,0.0,0.0
-1.41421,-3.32297,-4.08035,0.0,0.0
0.75382,4.78098,3.2295,0.0,0.0
-0.6416,0.36621,-2.20472,1.0,1.0
-3.36934,-0.17919,-0.36498,0.0,0.0
0.2193,4.52805,1.03895,0.0,0.0
1.05772,-3.71975,4.96489,1.0,1.0
2.72845,3.77203,-0.857,1.0,1.0
0.02128,0.22084,-3.05905,1.0,1.0
1.89489,4.02977,-3.36294,0.0,0.0
-4.13682,2.38219,-2.26798,1.0,1.0
1.23863,1.95758,-1.78089,0.0,0.0
3.15145,0.49989,3.68999,0.0,0.0
2.63294,3.68576,-4.79839,1.0,1.0
-2.56494,-4.09992,-0.57917,0.0,0.0
3.8996,-0.3246,3.49713,0.0,0.0
-1.72822,-1.6043,3.95562,1.0,1.0
-0.74183,2.89765,-2.63356,1.0,1.0
4.48801,0.74578,2.59324,1.0,1.0
-4.10484,-0.07336,4.01038,0.0,0.0
3.77039,-4.53186,-1.96302,0.0,0.0
-0.5668,-3.27735,2.29998,0.0,0.0
-3.15488,-1.5336,1.63281,1.0,1.0
-0.17911,2.38571,4.61208,1.0,1.0
-3.83453,2.09568,-2.69656,0.0,0.0
-0.85523,-4.67137,-3.64093,0.0,0.0
-1.80223,-1.58014,3.99585,1.0,1.0
2.41813,4.72183,0.99072,0.0,0.0
-2.58286,-1.72345,-1.80164,1.0,1.0
-1.73506,1.72964,0.30808,1.0,1.0
-1.14576,-3.5091,-4.77861,0.0,0.0
-2.81165,-3.92529,2.85445,0.0,0.0
-3.87502,2.24228,-1.14341,1.0,1.0
-4.26622,3.1273,0.79631,0.0,0.0
-2.64238,3.94681,-4.54742,1.0,1.0
-2.9818,2.52047,2.09378,0.0,0.0
-2.10728,-4.37975,3.58078,0.0,0.0
-1.86302,-3.04287,0.16062,1.0,1.0
4.10227,-4.56453,2.65804,0.0,0.0
0.72473,-0.74551,2.4408,0.0,0.0
4.65824,-2.70794,-3.56353,0.0,0.0
4.12882,1.68953,-0.62014,1.0,1.0
0.7326,2.45614,2.73032,1.0,1.0
4.19894,-0.73157,-2.06589,0.0,0.0
1.39664,-0.84272,0.94598,1.0,1.0
-0.80014,-3.47004,-0.30573,0.0,0.0
1.90918,2.99284,-0.06674,0.0,0.0
-3.34762,-0.85312,2.86294,1.0,1.0
-0.87141,1.96531,0.07214,1.0,1.0
-2.58777,2.96151,-4.15787,0.0,0.0
0.2489,-2.91109,-4.32934,0.0,0.0
0.02934,-0.00438,2.06901,0.0,1.0
2.44751,2.27791,-0.90441,1.0,1.0
1.3169,0.76945,-0.78438,0.0,0.0
0.97213,4.47248,-3.07106,0.0,0.0
4.05772,-4.46544,-1.91611,0.0,0.0
-2.11855,1.26365,-3.68775,0.0,0.0
3.82348,3.28551,1.52066,1.0,1.0
-0.41586,4.32956,3.30747,0.0,0.0
-0.00685,2.01873,0.6693,1.0,0.0
0.87942,-1.69024,-0.37915,0.0,0.0
-4.21879,-1.42651,1.95829,0.0,0.0
4.53216,4.63064,0.55723,0.0,0.0
1.06622,-3.14279,1.95308,0.0,0.0
-4.29341,-2.15314,1.68363,0.0,0.0
-1.8969,-4.50153,3.3187,1.0,1.0
-1.8967,-4.36895,-4.25212,1.0,1.0
-2.48241,-3.21984,2.743,0.0,0.0
-1.78316,3.04696,-3.26154,0.0,0.0
-0.07121,1.88037,1.51991,0.0,0.0
1.01129,4.24822,-2.71475,1.0,1.0
-0.06281,3.83993,-4.22106,1.0,1.0
-4.44112,-2.66698,1.33021,1.0,1.0
-2.4012,-3.0976,-0.41198,1.0,1.0
1.13598,-2.51442,-1.99309,0.0,0.0
1.13559,4.45738,1.74742,1.0,1.0
2.82904,-1.3319,-2.27746,0.0,0.0
-0.45732,3.07133,-0.437,1.0,1.0
3.46725,4.88772,-4.27973,0.0,0.0
-4.5459,-3.5041,-1.1563,0.0,0.0
-3.68958,3.70664,-4.76854,0.0,0.0
-1.84207,-3.15305,4.31539,0.0,0.0
1.69481,4.1203,4.72329,1.0,1.0
-0.02902,-2.65681,-3.06271,1.0,1.0
-2.77081,2.08593,-4.59554,1.0,1.0
-4.48639,1.08143,1.42057,1.0,1.0
1.65263,-1.28119,3.05945,0.0,0.0
0.33625,-3.94534,2.97099,0.0,0.0
4.53068,-4.39964,-1.08649,1.0,1.0
-0.12484,-3.53529,3.67709,1.0,1.0
-2.1585,2.83009,1.70994,0.0,0.0
0.98046,-3.07857,-2.79296,0.0,0.0
-4.52652,-2.59288,-1.54556,0.0,0.0
3.33145,-1.33607,2.54622,1.0,1.0
-0.60558,2.84868,4.76272,1.0,1.0
-2.60158,3.62342,1.21824,0.0,0.0
3.17294,1.51586,-0.7605,1.0,1.0
-2.71925,-4.29965,0.35518,0.0,0.0
4.90326,2.38042,-1.72654,0.0,0.0
3.27205,2.68984,-2.18364,1.0,1.0
-4.85693,-3.81837,3.77306,0.0,0.0
3.36563,-2.04791,-2.14805,0.0,0.0
2.92865,4.37737,2.79137,1.0,1.0
1.05579,-2.57329,0.25748,1.0,1.0
-2.66488,3.08011,-1.13039,1.0,1.0
3.33697,-1.18391,3.24149,0.0,0.0
-1.66682,-0.59867,1.15488,0.0,0.0
-4.29712,4.48207,0.73606,0.0,0.0
0.0782,3.39394,3.65763,1.0,1.0
0.2226,4.27262,-4.35262,0.0,0.0
-3.86774,0.96788,-1.45934,0.0,0.0
-0.35775,-1.71921,-0.95275,0.0,0.0
3.22646,0.93476,4.97345,1.0,1.0
2.86879,-2.26334,-2.35655,0.0,0.0
-1.64102,3.43259,-4.72712,0.0,0.0
-2.69819,4.04918,1.39896,0.0,0.0
-2.73153,-2.80855,3.62618,0.0,0.0
3.93758,-2.43869,-0.7949,0.0,0.0
3.34596,2.71007,3.13916,0.0,0.0
0.18398,4.11549,-1.74048,1.0,1.0
-3.43328,2.08732,0.39354,0.0,0.0
3.54586,-4.18841,3.43692,0.0,0.0
-2.06705,1.54856,-4.59871,0.0,0.0
1.09581,2.17272,-1.3125,1.0,1.0
-2.84589,0.37631,3.33191,0.0,0.0
-1.76453,-2.47531,-2.21065,1.0,1.0
4.49132,-1.40723,-4.96396,1.0,1.0
2.81681,1.99275,-3.71432,0.0,0.0
4.84904,1.08062,0.00779,0.0,0.0
-1.17781,3.98673,-2.56037,1.0,1.0
-2.14231,-3.77589,2.59119,1.0,1.0
0.95549,1.09066,-2.8153,1.0,1.0
1.51168,2.65458,-1.42111,1.0,1.0
3.01347,-1.51209,2.58138,0.0,0.0
-4.6627,0.51165,4.69527,1.0,1.0
4.81245,-2.18247,-0.58601,0.0,0.0
-4.37022,3.73341,0.68572,1.0,1.0
-1.14899,-3.87229,4.46767,1.0,1.0
0.30219,-2.17072,-1.49785,0.0,0.0
-2.29303,1.0181,4.29964,0.0,0.0
3.56694,-0.39619,3.26499,0.0,0.0
-0.76895,-2.47693,4.83415,0.0,0.0
-1.96112,-1.76276,4.89693,1.0,1.0
-3.66073,2.60534,4.35813,1.0,1.0
0.11795,-4.97478,-1.24941,1.0,1.0
-3.88431,-0.83812,2.90027,0.0,0.0
-0.61288,-0.68075,0.56789,0.0,0.0
0.81691,3.56296,-1.91645,0.0,0.0
3.21671,0.65934,-1.9947,0.0,0.0
-2.04874,-1.38862,1.22693,1.0,1.0
-2.69188,4.20334,0.74913,1.0,1.0
4.20016,-4.53596,-1.57389,0.0,0.0
-4.77192,-2.27748,3.62006,1.0,1.0
-4.6339,-0.63853,-3.82433,0.0,0.0
-0.83159,3.38852,1.23071,0.0,0.0
2.36756,-1.50896,4.44398,0.0,0.0
2.09262,-0.78201,-0.73535,1.0,1.0
4.18684,0.76405,2.06379,0.0,0.0
-0.82965,-2.76307,2.23559,0.0,0.0
1.07824,0.01343,1.24021,1.0,1.0
-2.91714,2.93939,4.48163,1.0,1.0
3.91103,-1.78564,-0.93994,0.0,0.0
3.08402,0.95117,0.47914,1.0,1.0
4.26642,0.36025,0.14939,1.0,1.0
-4.57981,-4.30583,-4.9258,0.0,0.0
4.13244,-0.91613,-0.31439,1.0,1.0
3.45387,1.09246,1.09502,0.0,0.0
-2.03466,3.33908,-3.3417,1.0,1.0
